"Date	ALU.AX	BEN.AX	BKL.AX	BKW.AX	CMW.AX	CQR.AX	FBU.AX	FLT.AX	FXJ.AX	HVN.AX	IAG.AX	IOF.AX	IRE.AX	NCM.AX	NVT.AX	OSH.AX	QAN.AX	SRX.AX	SUL.AX	TNE.AX	TPM.AX"
"8/06/2006	0.234469	4.338724	6.835723	6.897187	0.329706	5.616821	3.924082	5.333249	0.964511	1.819337	2.294692	3.080459	2.740472	15.78159	0.946897	3.400945	2.322158	1.920734	0.88882	0.36162	0.357817"
"9/06/2006	0.234469	4.356645	6.87535	6.897187	0.34522	5.631297	3.908068	5.306313	0.977305	1.856565	2.336797	3.091663	2.807784	15.131042	0.93693	3.451958	2.351741	1.90343	0.87946	0.36162	0.355478"
"13/06/2006	0.234469	4.396078	6.910025	6.897187	0.341343	5.616821	3.897386	5.387118	0.961954	1.861214	2.294692	3.091663	2.658737	14.4564	0.946897	3.298916	2.329554	1.81691	0.823327	0.378311	0.355478"
"14/06/2006	0.231019	4.349462	6.895165	6.897187	0.3491	5.57339	3.801292	5.3117	0.959397	1.851911	2.290482	3.058058	2.577009	14.617029	0.946897	3.256404	2.351741	1.81691	0.842037	0.367184	0.355478"
"15/06/2006	0.231019	4.500082	6.93479	6.756427	0.34522	5.587866	3.79061	5.3117	0.946603	1.847258	2.265219	3.136472	2.601048	15.460333	0.946897	3.332926	2.418302	1.81691	0.842037	0.372747	0.371853"
"16/06/2006	0.213785	4.553845	6.929838	6.773319	0.352981	5.587866	3.897386	5.360184	0.954278	1.828643	2.27785	3.136472	2.692393	15.926151	0.946897	3.38394	2.433094	1.946689	0.856071	0.378311	0.374192"
"19/06/2006	0.220677	4.449876	6.93479	6.812731	0.352981	5.57339	3.88671	5.290151	0.944045	1.810034	2.252588	3.102867	2.692393	15.476393	0.996734	3.247902	2.418302	2.119729	0.842037	0.378311	0.374192"
"20/06/2006	0.213785	4.482126	6.93479	6.756427	0.352981	5.558916	3.88671	5.34941	0.933813	1.758851	2.27364	3.102867	2.764511	15.098917	0.996734	3.281912	2.351741	1.98995	0.832682	0.383874	0.383544"
"21/06/2006	0.210336	4.621973	6.910025	6.756427	0.360738	5.558916	3.924082	5.333249	0.946603	1.782113	2.290482	3.136472	2.764511	15.33986	0.996734	3.315921	2.240813	1.98995	0.799934	0.383874	0.364835"
"22/06/2006	0.199987	4.625564	6.93479	6.666343	0.360738	5.558916	3.918744	5.279377	0.946603	1.79142	2.286271	3.158873	2.740472	16.143005	0.996734	3.332926	2.218626	2.033209	0.795259	0.372747	0.350805"
"23/06/2006	0.210336	4.593314	6.860491	6.531212	0.360738	5.544438	3.977473	5.279377	0.93637	1.82399	2.256799	3.170076	2.72605	15.82175	0.996734	3.264907	2.203834	1.981297	0.790579	0.372747	0.346126"
"26/06/2006	0.227577	4.578948	6.840675	6.531212	0.380132	5.314168	3.982811	5.225506	0.921019	1.786767	2.265219	3.148513	2.735667	15.902058	0.996734	3.307418	2.174251	2.015905	0.729767	0.372747	0.339109"
"27/06/2006	0.213785	4.625564	6.860491	6.705752	0.387889	5.328728	4.046879	5.279377	0.92358	1.82399	2.282061	3.148513	2.721244	16.143005	0.897061	3.38394	2.189043	1.981297	0.743801	0.367184	0.325079"
"28/06/2006	0.206886	4.449876	6.860491	6.728275	0.387889	5.27049	4.025521	5.279377	0.921019	1.79142	2.256799	3.159752	2.677972	15.78159	0.897061	3.273409	2.166856	1.981297	0.736784	0.367184	0.327418"
"29/06/2006	0.227577	4.632747	6.885256	7.2519	0.385949	5.241371	3.982811	5.300926	0.938927	1.796073	2.256799	3.204734	2.81259	16.054655	0.921979	3.332926	2.189043	1.938038	0.736784	0.372747	0.346126"
"30/06/2006	0.206886	4.625564	6.885256	7.178704	0.384009	5.29961	4.025521	5.34941	0.959397	1.833297	2.252588	3.182246	2.78855	16.930084	0.93693	3.485968	2.189043	2.007253	0.743801	0.378311	0.364835"
"3/07/2006	0.227577	4.661442	6.885256	6.790208	0.380132	5.226811	4.030858	5.554121	0.944045	1.805381	2.27364	3.193486	2.759706	17.002367	0.971816	3.587997	2.203834	2.059165	0.748476	0.372747	0.374192"
"4/07/2006	0.210336	4.718794	6.860491	6.728275	0.380132	5.241371	4.036202	5.818089	0.954278	1.782113	2.261009	3.193486	2.759706	17.106771	0.971816	3.49447	2.255604	2.007253	0.748476	0.367184	0.360157"
"5/07/2006	0.213785	4.629156	6.835723	6.728275	0.372375	5.241371	4.041541	5.791154	0.954278	1.79142	2.231536	3.171	2.721244	17.468189	0.941913	3.468964	2.28518	2.007253	0.748476	0.367184	0.355478"
"6/07/2006	0.241368	4.661442	6.835723	6.587515	0.374311	5.241371	4.020184	5.818089	0.949164	1.786767	2.294692	3.171	2.778934	17.829607	0.941913	3.511475	2.307367	1.98995	0.748476	0.378311	0.350805"
"7/07/2006	0.25259	4.708056	6.855537	6.64382	0.380132	5.285049	4.110945	5.979702	0.961954	1.79142	2.265219	3.148513	2.822206	16.825674	0.941913	3.613503	2.255604	2.033209	0.781225	0.372747	0.374192"
"10/07/2006	0.25259	4.736715	6.835723	6.756427	0.387889	5.343287	4.110945	6.082057	0.96963	1.800727	2.27785	3.114778	2.754894	16.592764	0.946897	3.553987	2.270395	2.102425	0.748476	0.378311	0.362496"
"11/07/2006	0.313775	4.708056	6.761422	6.756427	0.387889	5.445202	4.126959	6.033573	0.972187	1.79142	2.269429	3.103531	2.716433	16.400007	0.946897	3.570992	2.263	2.102425	0.874785	0.372747	0.355478"
"12/07/2006	0.310325	4.643486	6.736654	6.784577	0.395646	5.430643	4.057555	5.898896	0.997771	1.77746	2.248377	3.137265	2.716433	16.391981	0.944405	3.622007	2.240813	2.076469	0.860751	0.372747	0.353144"
"13/07/2006	0.299983	4.625564	6.68712	6.733905	0.387889	5.401524	4.078911	5.850412	1.056614	1.754197	2.223115	3.081044	2.692393	15.966312	0.944405	3.647513	2.203834	2.111076	0.863088	0.367184	0.353144"
"14/07/2006	0.293091	4.431955	6.706934	6.733905	0.39177	5.343287	4.052216	5.791154	1.048938	1.656482	2.1768	3.036063	2.625087	15.677182	0.944405	3.553987	2.203834	2.111076	0.849054	0.367184	0.360157"
"17/07/2006	0.296534	4.431955	6.68712	6.784577	0.389829	5.328728	3.977473	5.941992	1.036149	1.716973	2.159958	3.036063	2.673165	15.74143	0.944405	3.579494	2.181647	2.067816	0.842037	0.367184	0.350805"
"18/07/2006	0.296534	4.374564	6.662352	6.784577	0.387889	5.357846	3.993487	5.845025	1.041263	1.637868	2.189431	3.047311	2.577009	15.355924	0.944405	3.49447	2.166856	2.076469	0.860751	0.36162	0.350805"
"19/07/2006	0.296534	4.413998	6.588051	6.840882	0.387889	5.343287	3.892048	5.936606	1.036149	1.623912	2.18101	3.069798	2.572198	15.090884	0.971816	3.52848	2.189043	2.067816	0.865426	0.36162	0.341448"
"20/07/2006	0.289642	4.510821	6.568239	6.745165	0.407284	5.328728	3.870696	5.979702	1.03103	1.628566	2.214694	3.069798	2.639509	15.034664	0.971816	3.562489	2.240813	2.041861	0.874785	0.367184	0.341448"
"21/07/2006	0.289642	4.446284	6.597958	6.756427	0.41504	5.343287	3.844001	5.979702	1.015679	1.586685	2.185221	3.092285	2.596237	14.777658	0.956865	3.536982	2.218626	2.076469	0.874785	0.36162	0.346126"
"24/07/2006	0.289642	4.396078	6.563285	6.756427	0.430559	5.328728	3.844001	6.141316	1.008003	1.586685	2.202062	3.081044	2.577009	15.171198	0.946897	3.519978	2.248208	2.041861	0.886477	0.34493	0.341448"
"25/07/2006	0.303433	4.428365	6.548425	6.756427	0.434435	5.29961	3.79061	6.125154	1.015679	1.600645	2.210483	3.092285	2.596237	15.371985	0.931946	3.579494	2.28518	1.98995	0.88414	0.36162	0.341448"
"26/07/2006	0.306883	4.353054	6.439448	6.64382	0.426678	5.328728	3.785272	6.044349	1.038706	1.558768	2.193641	3.092285	2.543352	15.058759	0.946897	3.511475	2.263	2.007253	0.88414	0.36162	0.372322"
"27/07/2006	0.310325	4.381747	6.464217	6.700123	0.422798	5.328728	3.715865	6.114379	1.051496	1.623912	2.218904	3.182246	2.567391	15.058759	0.946897	3.570992	2.299971	1.912082	0.863088	0.36162	0.387217"
"28/07/2006	0.282742	4.370974	6.414681	6.711383	0.418921	5.328728	3.785272	6.108994	1.023354	1.609952	2.168379	3.193486	2.50489	14.737501	0.921979	3.511475	2.263	2.007253	0.865426	0.36162	0.367174"
"31/07/2006	0.296534	4.417589	6.449355	6.750796	0.424738	5.386964	3.7479	6.195187	1.023354	1.595991	2.189431	3.238468	2.50008	15.388049	0.916995	3.502973	2.255604	1.90343	0.865426	0.36162	0.369513"
"1/08/2006	0.282742	4.381747	6.439448	6.733905	0.422798	5.328728	3.758576	6.329866	1.01824	1.591337	2.1768	3.249715	2.572198	15.500487	0.916995	3.409448	2.270395	1.98995	0.858414	0.36162	0.367174"
"2/08/2006	0.282742	4.302846	6.414681	6.733905	0.422798	5.314168	3.710528	6.319091	1.01824	1.549461	2.159958	3.193486	2.548159	15.500487	0.872142	3.426453	2.240813	2.033209	0.846716	0.36162	0.364835"
"3/08/2006	0.296534	4.345871	6.389915	6.728275	0.422798	5.372406	3.779933	6.302929	1.033587	1.535505	2.202062	3.272202	2.610659	15.596866	0.872142	3.38394	2.255604	1.98995	0.846716	0.367184	0.367174"
"4/08/2006	0.310325	4.302846	6.365148	6.812731	0.411164	5.357846	3.763919	6.157478	1.020798	1.488975	2.193641	3.249715	2.58662	15.33986	0.872142	3.375438	2.240813	2.033209	0.832682	0.372747	0.364835"
"7/08/2006	0.282742	4.302846	6.201686	6.925339	0.420861	5.357846	3.683833	6.254446	1.023354	1.516891	2.202062	3.22722	2.52893	15.259543	0.882109	3.417949	2.248208	1.98995	0.842037	0.383874	0.371853"
"8/08/2006	0.296534	4.399671	6.231407	6.700123	0.407284	5.386964	3.699852	6.259833	1.033587	1.530852	2.231536	3.260955	2.552969	15.685209	0.897061	3.468964	2.270395	1.98995	0.828002	0.383874	0.376526"
"9/08/2006	0.282742	4.345871	6.241312	6.531212	0.407284	5.386964	3.737224	6.152091	1.013122	1.498277	2.189431	3.238468	2.543352	15.524581	0.897061	3.38394	2.255604	1.98995	0.842037	0.378311	0.374192"
"10/08/2006	0.282742	4.363828	6.241312	6.869034	0.384009	5.430643	3.763919	6.189799	1.010565	1.526198	2.202062	3.260955	2.620276	15.82175	0.882109	3.375438	2.255604	1.946689	0.856071	0.378311	0.364835"
"11/08/2006	0.282742	4.446284	6.375055	6.880296	0.384009	5.47432	3.737224	6.189799	1.01824	1.530852	2.214694	3.249715	2.673165	16.167095	0.907291	3.315921	2.233417	1.98995	0.846716	0.378311	0.371853"
"14/08/2006	0.289642	4.589724	6.488984	6.812731	0.360738	5.619913	3.68917	6.195187	1.023354	1.554114	2.227325	3.272202	2.740472	16.223318	0.938398	3.315921	2.292575	2.033209	0.851396	0.378311	0.360157"
"15/08/2006	0.282742	4.697282	6.612819	6.531212	0.325825	5.605355	3.737224	6.125154	1.010565	1.544807	2.214694	3.260955	2.644315	15.861902	0.938398	3.162878	2.292575	2.033209	0.872443	0.383874	0.371853"
"16/08/2006	0.282742	4.636338	6.439448	6.64382	0.3491	5.619913	3.694509	6.152091	1.023354	1.488975	2.223115	3.283449	2.740472	15.805681	0.938398	2.822784	2.314763	2.033209	0.88882	0.378311	0.364835"
"17/08/2006	0.289642	4.822763	6.647493	6.559365	0.387889	5.619913	3.769258	6.313705	1.028473	1.577382	2.244167	3.373404	2.764511	15.78159	0.896922	2.907808	2.433094	1.946689	0.902854	0.378311	0.350805"
"18/08/2006	0.282742	4.84072	7.028906	6.728275	0.387889	5.576236	3.774595	6.292157	1.023354	1.540154	2.239956	3.328423	2.721244	15.661119	0.871	2.899305	2.477467	1.946689	0.963666	0.383874	0.353144"
"21/08/2006	0.295891	4.912439	7.03386	6.728275	0.387889	5.605355	3.769258	6.302929	1.033587	1.582035	2.27785	3.362158	2.740472	15.829777	0.881369	3.06085	2.484856	2.041861	0.958986	0.395001	0.350805"
"22/08/2006	0.324124	4.948281	7.078441	6.728275	0.387889	5.634474	3.779933	6.22751	1.036149	1.558768	2.294692	3.350917	2.697204	15.910091	0.922845	2.992831	2.514439	1.81691	0.944952	0.389437	0.350805"
"23/08/2006	0.324124	4.987712	7.063581	6.531212	0.387889	5.634474	3.801292	6.297543	1.048938	1.549461	2.319955	3.328423	2.692393	15.902058	0.933214	3.009836	2.558813	1.946689	0.958986	0.383874	0.346126"
"24/08/2006	0.324124	4.851459	7.078441	6.728275	0.387889	5.517997	3.817306	6.103606	1.015679	1.526198	2.248377	3.238468	2.730856	15.388049	0.91766	2.907808	2.544021	1.98995	0.954312	0.378311	0.343787"
"25/08/2006	0.324124	4.84072	7.187022	6.531212	0.39177	5.561677	3.822644	6.249058	1.023354	1.544807	2.185221	3.260955	2.836629	15.540645	0.959137	2.890803	2.581	1.834214	1.005769	0.428381	0.33677"
"28/08/2006	0.331016	4.875379	7.342136	6.232804	0.39177	5.576236	3.838663	6.281382	1.005446	1.558768	2.223115	3.283449	2.769323	15.548673	0.959137	2.899305	2.52923	1.842866	1.029158	0.428381	0.33443"
"29/08/2006	0.337915	4.949478	7.362819	6.362303	0.407284	5.561677	3.844001	6.302929	1.033587	1.577382	2.286271	3.294689	2.81259	15.420176	0.959137	2.822784	2.610582	1.981297	1.052547	0.422818	0.33677"
"30/08/2006	0.353626	5.00135	7.36799	6.249696	0.41504	5.619913	3.918744	6.302929	1.038706	1.605298	2.307323	3.294689	2.81259	15.331826	0.953952	2.822784	2.625374	1.98995	1.075936	0.422818	0.33677"
"31/08/2006	0.324124	5.134706	7.419695	6.289105	0.41504	5.634474	3.929421	6.200576	1.033587	1.600645	2.420932	3.317183	2.78855	15.661119	0.912476	2.933315	2.739231	1.98995	1.080616	0.411691	0.339109"
"1/09/2006	0.327566	5.093966	7.445548	6.305999	0.407284	5.649034	3.913406	6.022799	1.038706	1.582035	2.355026	3.350917	2.851052	15.942216	0.953952	2.865296	2.631202	1.98995	1.052547	0.400564	0.346126"
"4/09/2006	0.327566	5.064319	7.548958	6.305999	0.407284	5.649034	3.881372	6.243672	1.061733	1.595991	2.416538	3.418385	2.884707	16.705206	0.938398	2.967324	2.662067	1.98995	1.075936	0.434586	0.343787"
"5/09/2006	0.349102	5.075449	7.548958	6.305999	0.407284	5.707272	3.870696	6.7339	1.143441	1.633215	2.355026	3.440873	2.932786	17.018429	0.933214	2.933315	2.700649	2.033209	1.085296	0.434586	0.33677"
"6/09/2006	0.411579	5.030961	7.548958	6.33415	0.422798	5.707272	3.892048	6.480705	1.077946	1.614606	2.328665	3.452119	2.908747	17.307562	0.933214	2.91631	2.646634	2.033209	1.075936	0.446175	0.332091"
"7/09/2006	0.407902	5.005061	7.497253	6.351041	0.426678	5.69271	3.870696	6.491478	1.099776	1.623912	2.355026	3.474607	2.932786	17.508347	0.933214	2.856793	2.669784	2.007253	1.085296	0.463558	0.332091"
"8/09/2006	0.382175	5.012444	7.445548	6.362303	0.426678	5.605355	3.881372	6.653092	1.091589	1.628566	2.333058	3.452119	2.908747	17.227249	0.933214	2.839789	2.646634	1.98995	1.085296	0.469353	0.332091"
"11/09/2006	0.399949	4.853153	7.393843	6.441127	0.426678	5.547117	3.881372	6.46993	1.080674	1.591337	2.315483	3.46336	2.941677	16.761425	0.933214	2.737761	2.654351	1.98995	1.075936	0.469353	0.33443"
"12/09/2006	0.382175	4.867958	7.419695	6.469278	0.418921	5.605355	3.881372	6.550738	1.077946	1.577382	2.311089	3.46336	2.897556	16.721266	0.922845	2.559211	2.723798	2.007253	1.075936	0.469353	0.332091"
"13/09/2006	0.389528	5.075449	7.419695	6.47491	0.426678	5.663592	3.844001	6.491478	1.083402	1.595991	2.35942	3.46336	2.917164	16.632921	0.938398	2.567713	2.808671	1.946689	1.088406	0.475147	0.332091"
"14/09/2006	0.37483	5.245835	7.36799	6.401714	0.426678	5.663592	3.854677	6.62077	1.102504	1.521545	2.372601	3.497093	2.941677	16.954178	0.959137	2.644234	2.824104	1.946689	1.112591	0.463558	0.33443"
"15/09/2006	0.404226	5.219899	7.352479	6.390453	0.426678	5.678151	3.924082	6.647707	1.105236	1.526198	2.333058	3.553323	2.863235	16.986303	0.933214	2.559211	2.808671	1.946689	1.141616	0.469353	0.346126"
"18/09/2006	0.404226	5.323645	7.393843	6.390453	0.45383	5.72183	3.983031	6.869882	1.105236	1.572729	2.394569	3.598295	2.912263	16.866543	0.933214	2.627229	2.808671	1.886126	1.136777	0.480942	0.33677"
"19/09/2006	0.423024	5.194	7.36799	6.390453	0.45383	5.75095	4.010497	6.881072	1.099776	1.526198	2.363814	3.575809	2.912263	16.697554	0.933214	2.703751	2.870403	1.86017	1.160968	0.49253	0.33677"
"20/09/2006	0.423024	5.186579	7.471401	6.418606	0.461587	5.794627	4.021487	6.881072	1.080674	1.563421	2.306695	3.587056	2.868136	16.24692	0.933214	2.542206	2.901268	1.868822	1.17548	0.498325	0.346126"
"21/09/2006	0.396881	5.171774	7.471401	6.418606	0.465467	5.73639	4.048958	6.881072	1.097049	1.595991	2.32427	3.598295	2.892651	16.110119	0.933214	2.576215	2.93985	1.963993	1.180315	0.475147	0.36487"
"22/09/2006	0.37483	5.056896	7.538617	6.367932	0.461587	5.73639	4.015995	7.08806	1.097049	1.591337	2.306695	3.564562	2.858329	16.737793	0.935806	2.610225	2.908985	2.033209	1.189993	0.475147	0.343787"
"25/09/2006	0.396881	5.119901	7.548958	6.362303	0.45577	5.707272	4.015995	7.160789	1.094317	1.605298	2.280334	3.52036	2.824014	16.898735	0.959137	2.699696	2.932134	1.98995	1.20934	0.480942	0.348466"
"26/09/2006	0.396881	5.097675	7.626514	6.255327	0.45383	5.73639	4.07093	7.272676	1.135254	1.600645	2.293514	3.509074	2.853429	16.65732	0.943583	2.734308	2.970716	2.033209	1.189993	0.480942	0.38225"
"27/09/2006	0.415332	5.253256	7.626514	6.362303	0.446072	5.75095	4.109387	7.580367	1.154356	1.619259	2.319877	3.542923	3.005413	17.180386	0.943583	2.786225	3.063306	1.955341	1.199666	0.486736	0.369842"
"28/09/2006	0.415332	5.353291	7.600663	6.463647	0.462947	5.823747	4.087414	7.591555	1.154356	1.609952	2.284727	3.542923	3.054441	17.558592	0.943583	2.881406	2.955284	2.033209	1.194827	0.486736	0.372322"
"29/09/2006	0.404226	5.353291	7.590322	6.587515	0.462947	5.823747	4.109387	7.5468	1.151628	1.647176	2.319877	3.531646	3.074055	18.105799	0.943583	2.92467	3.017007	1.98995	1.20934	0.486736	0.377284"
"2/10/2006	0.426277	5.408876	7.714414	6.531212	0.442642	5.823747	4.175313	7.574769	1.124339	1.670443	2.328665	3.610623	3.088762	17.928762	0.948767	2.967935	3.009291	2.041861	1.194827	0.475147	0.392178"
"3/10/2006	0.440975	5.434775	7.781631	6.463647	0.438583	5.823747	4.175313	7.563583	1.148896	1.633215	2.293514	3.599345	3.069154	17.82415	0.959137	2.907364	3.055589	2.076469	1.20934	0.486736	0.392178"
"4/10/2006	0.440975	5.316225	7.652369	6.255327	0.418278	5.9111	4.180806	7.552394	1.146169	1.665789	2.346239	3.610623	3.093668	17.10796	0.959137	2.74296	3.03244	2.102425	1.223852	0.475147	0.387217"
"5/10/2006	0.507121	5.408876	7.802314	6.47491	0.418278	5.940221	4.197291	7.552394	1.195293	1.698359	2.403357	3.667044	3.177011	17.220615	0.985059	2.907364	3.071022	2.154336	1.219013	0.480942	0.378303"
"6/10/2006	0.529172	5.408876	7.652369	6.255327	0.418278	5.9111	4.219262	7.513235	1.146169	1.665789	2.346239	3.610623	3.093668	17.01944	1.005797	2.74296	3.071022	2.102425	1.20934	0.480942	0.373182"
"9/10/2006	0.514474	5.371807	8.221127	6.750796	0.430462	5.998458	4.257723	7.513235	1.200748	1.703013	2.403357	3.667044	3.157403	17.341324	1.016166	2.872753	3.017007	2.154336	1.214179	0.480942	0.368397"
"10/10/2006	0.536517	5.405164	8.371073	6.756427	0.434521	6.056695	4.274203	7.496451	1.219851	1.670443	2.398963	3.667044	3.162304	17.82415	0.995428	2.898712	3.117321	2.206248	1.20934	0.49253	0.373182"
"11/10/2006	0.551215	5.605198	8.427947	6.745165	0.434521	6.056695	4.257723	7.552394	1.219851	1.689053	2.460475	3.700893	3.186818	18.041422	0.985059	2.846794	3.20991	2.137032	1.185154	0.49253	0.363611"
"12/10/2006	0.56959	5.534809	8.417605	6.711383	0.430462	5.969339	4.340129	7.485261	1.206208	1.689053	2.526381	3.678323	3.196624	17.960947	1.021351	2.855447	3.148186	2.154336	1.228691	0.498325	0.363611"
"13/10/2006	0.573266	5.608907	8.427947	6.604407	0.434521	5.969339	4.378585	7.552394	1.206208	1.754197	2.535169	3.678323	3.235845	18.121895	0.985059	2.898712	3.194484	2.206248	1.199666	0.498325	0.363611"
"16/10/2006	0.591641	5.64965	8.402093	6.750796	0.422337	5.969339	4.477476	7.524422	1.222578	1.758851	2.495625	3.678323	3.240751	18.226505	0.985059	2.967935	3.14047	2.232204	1.189993	0.50412	0.358831"
"17/10/2006	0.595317	5.557035	8.27283	6.64945	0.418278	5.969339	4.450005	7.451696	1.238953	1.740236	2.456081	3.644472	3.211331	18.12994	0.985059	2.907364	3.071022	2.162988	1.2045	0.498325	0.363611"
"18/10/2006	0.580619	5.568168	8.27283	6.739535	0.418278	5.998458	4.697227	7.5468	1.290805	1.726276	2.473657	3.689607	3.235845	18.105799	1.010982	2.976587	3.024724	2.154336	1.252877	0.498325	0.358831"
"19/10/2006	0.602662	5.557035	8.27283	6.739535	0.438583	6.027576	4.614821	7.552394	1.293533	1.707666	2.478051	3.655759	3.240751	17.904619	1.010982	2.950629	3.186768	2.154336	1.233525	0.50412	0.368397"
"20/10/2006	0.602662	5.623713	8.27283	6.739535	0.438583	6.027576	4.559881	7.552394	1.37813	1.730929	2.478051	3.723458	3.245653	18.025324	0.97469	3.089075	3.217627	2.154336	1.233525	0.498325	0.40189"
"23/10/2006	0.602662	5.586683	8.402093	6.756427	0.487314	5.969339	4.609328	7.580367	1.364488	1.698359	2.4429	3.723458	3.260359	17.928762	1.000613	3.002546	3.256209	2.223552	1.233525	0.498325	0.411455"
"24/10/2006	0.602662	5.449616	8.784713	6.863405	0.446704	5.9111	4.477476	7.636309	1.353572	1.71232	2.390176	3.712171	3.314293	17.985088	1.005797	2.976587	3.256209	2.318724	1.330274	0.50412	0.411455"
"25/10/2006	0.610015	5.527389	8.815734	6.762057	0.436552	5.9111	4.450005	9.426508	1.348112	1.730929	2.407751	3.723458	3.324095	18.347118	1.010982	2.993893	3.294791	2.353332	1.330274	0.498325	0.406675"
"26/10/2006	0.617368	5.479263	8.862267	6.762057	0.434521	5.823747	4.384077	9.404128	1.35084	1.768157	2.407751	3.700893	3.343708	18.355259	1.010982	3.028505	3.256209	2.465807	1.281902	0.509914	0.409063"
"27/10/2006	0.587964	5.434775	8.789882	6.897187	0.434521	5.765509	4.433527	9.342592	1.323555	1.726276	2.390176	3.644472	3.309388	18.467823	0.995428	2.967935	3.310223	2.491763	1.344786	0.515709	0.406675"
"29/10/2006	0.584295	5.516294	8.789882	6.869034	0.4264	5.794627	4.570872	9.381754	1.323555	1.698359	2.4429	3.633193	3.358416	18.910505	1.010982	3.002546	3.256209	2.586934	1.330274	0.509914	0.416241"
"30/10/2006	0.602662	5.438484	8.789882	6.784577	0.430462	5.75095	4.554388	9.359374	1.326282	1.684399	2.438507	3.58806	3.29468	19.192064	0.990243	2.959282	3.271641	2.526371	1.320601	0.521503	0.406675"
"31/10/2006	0.606339	5.457038	8.686472	6.700123	0.422337	5.780067	4.43902	9.370564	1.337197	1.707666	2.486837	3.576773	3.284874	19.650749	0.990243	2.916018	3.279358	2.552326	1.373811	0.521503	0.411455"
"1/11/2006	0.610015	5.30513	8.836416	6.829623	0.418278	5.780067	4.43902	9.342592	1.331738	1.721627	2.495625	3.58806	3.373123	19.594421	0.972098	2.855447	3.294791	2.560978	1.330274	0.533092	0.413848"
"2/11/2006	0.606339	5.371807	8.841588	6.840882	0.406095	5.780067	4.417041	9.320214	1.337197	1.725387	2.50002	3.565494	3.353515	19.393242	0.969506	2.881406	3.263925	2.560978	1.335113	0.527297	0.444948"
"5/11/2006	0.558568	5.623713	8.862267	6.857773	0.418278	5.780067	4.477476	9.325809	1.331738	1.772658	2.5132	3.542923	3.466278	19.344961	0.979874	2.907364	3.240776	2.708061	1.310927	0.527297	0.442556"
"6/11/2006	0.558568	5.464422	8.815734	6.857773	0.418278	5.794627	4.521424	9.331404	1.32901	1.782113	2.478051	3.58806	3.574142	19.513948	0.985059	2.933323	3.325656	2.794581	1.315761	0.527297	0.425812"
"7/11/2006	0.558568	5.371807	8.846758	6.852144	0.418278	5.852865	4.609328	9.325809	1.320823	1.758476	2.451688	3.610623	3.480986	19.095497	1.005797	2.916018	3.256209	2.708061	1.291575	0.533092	0.452127"
"8/11/2006	0.54387	5.334775	8.841588	6.869034	0.414216	5.809186	4.697227	9.342592	1.315367	1.786841	2.464869	3.576773	3.38293	18.813847	1.005797	2.916018	3.341089	2.647497	1.306088	0.527297	0.464085"
"9/11/2006	0.569159	5.405164	8.831247	6.897187	0.414216	5.881983	4.834573	9.398536	1.30718	1.763203	2.456081	3.542923	3.500599	19.312769	0.985059	2.993893	3.356522	2.664801	1.315761	0.533092	0.454519"
"12/11/2006	0.481401	5.349583	8.795052	6.907128	0.414216	5.809186	4.779638	9.398536	1.309908	1.810474	2.469263	3.565494	3.456472	18.854177	0.97469	2.933323	3.333373	2.65615	1.339947	0.544681	0.466478"
"13/11/2006	0.492422	5.353291	8.815734	6.843334	0.418278	5.852865	4.862044	9.415318	1.315367	1.843562	2.464869	3.565494	3.490793	18.894415	0.990243	2.933323	3.356522	2.725366	1.339947	0.544681	0.466478"
"14/11/2006	0.547546	5.256967	8.815734	7.046314	0.438583	5.852865	4.763154	9.409723	1.312635	1.857745	2.521987	3.407525	3.471179	18.620815	0.990243	2.959282	3.379671	2.708061	1.315761	0.538886	0.478436"
"15/11/2006	0.565921	5.256967	8.800223	6.843334	0.434521	5.881983	4.658771	9.364969	1.30172	1.843562	2.478051	3.41881	3.441764	17.888525	0.979874	2.872753	3.348806	2.595586	1.315761	0.538886	0.478436"
"16/11/2006	0.580619	5.297709	8.800223	6.843334	0.450767	5.969339	4.686241	9.398536	1.315367	1.843562	2.482444	3.396246	3.407444	18.306879	1.000613	2.855447	3.395104	2.552326	1.330274	0.550475	0.464085"
"19/11/2006	0.624714	5.134706	8.800223	6.785341	0.448736	5.881983	4.680748	9.392941	1.315367	1.83884	2.434113	3.339825	3.407444	18.387449	1.000613	2.812183	3.256209	2.552326	1.315761	0.579448	0.471263"
